,-125.0,-124.375,-123.75,-123.125,-122.5,-121.875,-121.25,-120.625,-120.0,-119.375,-118.75,-118.125,-117.5,-116.875,-116.25,-115.625,-115.0,-114.375,-113.75,-113.125,-112.5,-111.875,-111.25,-110.625,-110.0,-109.375,-108.75,-108.125,-107.5,-106.875,-106.25,-105.625,-105.0,-104.375,-103.75,-103.125,-102.5,-101.875
31.5,38.0,39.0,41.0,42.0,42.0,41.0,36.0,32.0,25.0,17.0,10.0,7.0,5.0,2.0,5.0,7.0,8.0,33.0,17.0,11.0,10.0,8.0,5.0,5.0,9.0,13.0,13.0,14.0,14.0,11.0,10.0,10.0,13.0,17.0,22.0,25.0,24.0,19.0
32.0,38.0,42.0,46.0,46.0,46.0,44.0,39.0,33.0,27.0,17.0,10.0,5.0,3.0,2.0,2.0,3.0,25.0,28.0,17.0,13.0,11.0,10.0,7.0,7.0,10.0,13.0,14.0,16.0,13.0,11.0,8.0,8.0,11.0,16.0,22.0,19.0,17.0,17.0
32.5,41.0,46.0,49.0,49.0,49.0,47.0,42.0,35.0,28.0,16.0,11.0,5.0,3.0,5.0,7.0,5.0,24.0,22.0,17.0,14.0,13.0,11.0,10.0,8.0,10.0,13.0,14.0,11.0,10.0,8.0,7.0,8.0,8.0,11.0,17.0,16.0,16.0,17.0
33.0,42.0,47.0,50.0,53.0,52.0,50.0,47.0,38.0,28.0,16.0,10.0,5.0,2.0,5.0,14.0,8.0,14.0,16.0,16.0,16.0,13.0,10.0,10.0,11.0,10.0,10.0,7.0,3.0,7.0,7.0,7.0,7.0,8.0,13.0,16.0,13.0,16.0,17.0
33.5,44.0,49.0,52.0,55.0,55.0,53.0,49.0,39.0,28.0,14.0,8.0,5.0,7.0,5.0,7.0,7.0,11.0,13.0,11.0,11.0,11.0,7.0,8.0,10.0,5.0,2.0,2.0,3.0,7.0,8.0,8.0,7.0,11.0,17.0,17.0,14.0,16.0,17.0
34.0,46.0,50.0,53.0,57.0,57.0,55.0,49.0,39.0,25.0,8.0,5.0,5.0,7.0,10.0,7.0,7.0,8.0,10.0,8.0,7.0,7.0,5.0,3.0,3.0,3.0,3.0,5.0,8.0,10.0,11.0,10.0,11.0,14.0,19.0,19.0,16.0,16.0,16.0
34.5,46.0,50.0,55.0,57.0,58.0,57.0,49.0,33.0,11.0,3.0,7.0,14.0,14.0,13.0,5.0,7.0,5.0,7.0,7.0,7.0,5.0,5.0,2.0,5.0,7.0,7.0,8.0,10.0,10.0,11.0,10.0,11.0,16.0,17.0,17.0,16.0,14.0,13.0
35.0,47.0,50.0,53.0,57.0,60.0,60.0,47.0,24.0,8.0,8.0,11.0,16.0,22.0,11.0,3.0,5.0,8.0,7.0,7.0,8.0,7.0,3.0,5.0,10.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,14.0,17.0,17.0,16.0,14.0,13.0
35.5,47.0,52.0,55.0,57.0,58.0,61.0,39.0,16.0,11.0,11.0,13.0,21.0,21.0,13.0,5.0,7.0,8.0,7.0,5.0,8.0,7.0,3.0,8.0,8.0,7.0,5.0,5.0,5.0,7.0,7.0,7.0,8.0,13.0,16.0,16.0,14.0,14.0,14.0
